textID,text,selected_text,sentiment
654ae62a18,"Je comprends largement les avis pour la palette de 4 fards Charlotte Tillbury. C'est extrêmement cher et franchement, les fards sont quasi invisibles, pas du tout pigmentés. Quand t'as appliqué le fard à paillettes, il n'y a aucune pigmentation, seulement quelques paillettes transparentes mais absolument pas de la teinte dans la palette. Quand t'es un peu plus éloignée de la caméra, on ne voit plus rien. Payer aussi cher 4 fards non pigmentés, je ne vois pas en quoi c'est un bon produit...  Pareil pour le crayon à sourcils, y a rien qui va : la teinte est orange, on voit strictement rien il y a aucune différence entre ton avant après.  Bref, merci pour cette vidéo, au moins on sait qu'on peut se fier aux avis Sephora sur les produits à ne pas acheter 😅","Je comprends largement les avis pour la palette de 4 fards Charlotte Tillbury. C'est extrêmement cher et franchement, les fards sont quasi invisibles, pas du tout pigmentés. Quand t'as appliqué le fard à paillettes, il n'y a aucune pigmentation, seulement quelques paillettes transparentes mais absolument pas de la teinte dans la palette. Quand t'es un peu plus éloignée de la caméra, on ne voit plus rien. Payer aussi cher 4 fards non pigmentés, je ne vois pas en quoi c'est un bon produit...  Pareil pour le crayon à sourcils, y a rien qui va : la teinte est orange, on voit strictement rien il y a aucune différence entre ton avant après.  Bref, merci pour cette vidéo, au moins on sait qu'on peut se fier aux avis Sephora sur les produits à ne pas acheter 😅",negative
661bd3261d,Tu pourrais parler de ton parcours et expériences de maquilleuse stp ?,Tu pourrais parler de ton parcours et expériences de maquilleuse stp ?,negative
85ee44361f,J'adore !! Ce serait trop chouette que tu testes le make up de Martine Cosmetics :) Notamment son fameux mascara !,J'adore !! Ce serait trop chouette que tu testes le make up de Martine Cosmetics :) Notamment son fameux mascara !,neutral
ba6c892275,"""J'ai la peau d'une sécheresse. Ça m'a aspiré toute mon âme le fond de teint""🤣🤣🤣","""J'ai la peau d'une sécheresse. Ça m'a aspiré toute mon âme le fond de teint""🤣🤣🤣",neutral
7b07093541,Encore une super video ❤ tu n’as juste pas dit quelle serait ta recommandation de bronzer 😊,Encore une super video ❤ tu n’as juste pas dit quelle serait ta recommandation de bronzer 😊,neutral
c8f17872fc,Moi aussi j'adore cette Anti-cernes de tarte il illumine mon regard et je le trouve trop beau sur moi en tout cas.,Moi aussi j'adore cette Anti-cernes de tarte il illumine mon regard et je le trouve trop beau sur moi en tout cas.,neutral
dc754be212,merci beaucoup pour ton avis honnête ❤,merci beaucoup pour ton avis honnête ❤,negative
5a41804e0f,Merci Andie tu m’as grv aider à être alaise avec mon corps et moi continue être comme tu es et continue à parler autant,Merci Andie tu m’as grv aider à être alaise avec mon corps et moi continue être comme tu es et continue à parler autant,neutral
9f4ab7d54a,"Les poudres compactes sont mieux appliquées à la houppette, ça maximise la qualité","Les poudres compactes sont mieux appliquées à la houppette, ça maximise la qualité",neutral
4a940927ce,Andie ❤❤,Andie ❤❤,neutral
48c68c7cc6,"Trop mimi ta vidéo ☺️ ce serai trop bien que tu fasse la même, version Skincare !!","Trop mimi ta vidéo ☺️ ce serai trop bien que tu fasse la même, version Skincare !!",neutral
dfa197cb41,"J'ai une peau normale et c'est mon fond de teint favoris, il a un rendu incroyable. Mais tu as raison qu'il n'est pas adapté a une peau déshydratée","J'ai une peau normale et c'est mon fond de teint favoris, il a un rendu incroyable. Mais tu as raison qu'il n'est pas adapté a une peau déshydratée",neutral
babc6a0783,Y a que Andie pour tester les pires produits et quand même avoir un make up trop beau à la fin 😂,Y a que Andie pour tester les pires produits et quand même avoir un make up trop beau à la fin 😂,neutral
4f7d5dc483,J'aime trop ton contenu et comment tu te maquilles ! Est-ce que tu pourrais faire une vidéo où tu nous montres ton maquillage de tous les jours ou une vidéo pour débutant avec des produits abordable stp ce serait INCROYABLE !!,J'aime trop ton contenu et comment tu te maquilles ! Est-ce que tu pourrais faire une vidéo où tu nous montres ton maquillage de tous les jours ou une vidéo pour débutant avec des produits abordable stp ce serait INCROYABLE !!,negative
45c37630a3,merci pour tes vidéos régulières 🥰et c'est trop bien d'avoir ton avis pour des produits makeup en tant qu'ancienne maquilleuse !! ça serait cool que tu fasses la même vidéo mais avec les meilleurs produits 🫶,merci pour tes vidéos régulières 🥰et c'est trop bien d'avoir ton avis pour des produits makeup en tant qu'ancienne maquilleuse !! ça serait cool que tu fasses la même vidéo mais avec les meilleurs produits 🫶,negative
e5d4202430,Regarder une vidéo de andie en mangeant des pâtes à la vodka = meilleur dimanche soir 🥰,Regarder une vidéo de andie en mangeant des pâtes à la vodka = meilleur dimanche soir 🥰,neutral
acd66b574b,Mon moment préféré le dimanche ❤,Mon moment préféré le dimanche ❤,neutral
5a95707d01,"Coucou Andie, est ce que tu pourrais faire une vidéo ou tu nous montre les bijoux que tu portes tous les jours en nous disant la marque, la matière etc... Ce serait vraiment génial si tu pourrais la faire !!! Merci !","Coucou Andie, est ce que tu pourrais faire une vidéo ou tu nous montre les bijoux que tu portes tous les jours en nous disant la marque, la matière etc... Ce serait vraiment génial si tu pourrais la faire !!! Merci !",negative
0820d7846d,Faut voir comment j’ai ouvert la bouché quand j’ai vu le prix du mascara milk à 33€ alors que je l’ai eu gratuit (full size) dans un vogue l’année dernière !!,Faut voir comment j’ai ouvert la bouché quand j’ai vu le prix du mascara milk à 33€ alors que je l’ai eu gratuit (full size) dans un vogue l’année dernière !!,neutral
d747e93ea1,Une vidéo favoris make up avec des alternatives accessibles ?,Une vidéo favoris make up avec des alternatives accessibles ?,neutral
fc3c49750d,Pendant toute la vidéo j’étais « ah le blush il était sec t’es pas menteuse toi » je ris seule…,Pendant toute la vidéo j’étais « ah le blush il était sec t’es pas menteuse toi » je ris seule…,neutral
dfc77f193f,Trop géniale cette vidéooo 😍,Trop géniale cette vidéooo 😍,neutral
8408f331a0,"Salut Andie, ta vidéo m’a donnée envie d’en voir une prochaine avec tous tes favoris beauté🎀🌸","Salut Andie, ta vidéo m’a donnée envie d’en voir une prochaine avec tous tes favoris beauté🎀🌸",neutral
097fb92073,Hello! Peux tu nous dire quel bronzer tu conseillerais ? J’adore ce que tu fais et félicitations pour tes matcha!! J’en bois tous les jours et c’est validé 🎉😘,Hello! Peux tu nous dire quel bronzer tu conseillerais ? J’adore ce que tu fais et félicitations pour tes matcha!! J’en bois tous les jours et c’est validé 🎉😘,neutral
c17b846c59,Quelle marque de bronzer un peu taupe recommandés tu Andie??,Quelle marque de bronzer un peu taupe recommandés tu Andie??,neutral
c7fcd963f0,la vidéo est top comme d'habitude !! Il y a que moi qui trouve que le premier anticerne tarte fonctionne pas trop ?,la vidéo est top comme d'habitude !! Il y a que moi qui trouve que le premier anticerne tarte fonctionne pas trop ?,neutral
cc7ea62021,Merci d'être là et de prendre le temps pour YouTube à côté du travail de dingue que tu as avec Milia Matcha 🫶🏻,Merci d'être là et de prendre le temps pour YouTube à côté du travail de dingue que tu as avec Milia Matcha 🫶🏻,neutral
b13b8e9b0b,j'aime tellement tes vidéos !!!,j'aime tellement tes vidéos !!!,neutral
31fa03f3e4,tu penses quoi des meufs de 11 ans qui se maquillent??,tu penses quoi des meufs de 11 ans qui se maquillent??,neutral
7fa3aeb2f0,Merci ❤ ça m’a beaucoup aidé ❤❤ tu es vraiment la meilleure ❤❤,Merci ❤ ça m’a beaucoup aidé ❤❤ tu es vraiment la meilleure ❤❤,neutral
07f2174498,Je suis pas trop dans le YouTube game du maquillage mais alors quand c'est toi je fonce tu es toujours trop bien maquillée très naturel j'adore.  Perso ce type de couleur de far sur moi ca rends aussi orange je sais pas trop vers quoi me tourner du coup j'en met jamais si quelqu'un a des conseils pour une brune peau claire :),Je suis pas trop dans le YouTube game du maquillage mais alors quand c'est toi je fonce tu es toujours trop bien maquillée très naturel j'adore.  Perso ce type de couleur de far sur moi ca rends aussi orange je sais pas trop vers quoi me tourner du coup j'en met jamais si quelqu'un a des conseils pour une brune peau claire :),neutral
7681c2a6ab,franchement j'ai eu la poudre compacte clarinse en cadeaux et je la trouve vraiment superbe mais à asséché la peau de ma soeur sinon sur moi elle est parfaite rien à dire,franchement j'ai eu la poudre compacte clarinse en cadeaux et je la trouve vraiment superbe mais à asséché la peau de ma soeur sinon sur moi elle est parfaite rien à dire,neutral
3e9e3f0992,mais oh mon dieu andie tu es tellement belle!! merci de ns divertir tes vidéo son les meilleures sur youtube présentement!!,mais oh mon dieu andie tu es tellement belle!! merci de ns divertir tes vidéo son les meilleures sur youtube présentement!!,neutral
b10fd07766,"J’adore la diversité de ton contenu, merci Andie 🫶🏻","J’adore la diversité de ton contenu, merci Andie 🫶🏻",negative
7476a8fa16,Une vidéo de Andie yesss ❤ juste avant la rentré c'est parfait,Une vidéo de Andie yesss ❤ juste avant la rentré c'est parfait,negative
4707eb4478,Assurer les deux videos par semaines avec ta marque à côté c'est vraiment du boulot !,Assurer les deux videos par semaines avec ta marque à côté c'est vraiment du boulot !,neutral
903a38f030,Trop trop contente!! Merci Andie tu es magnifique reste comme tu es!!,Trop trop contente!! Merci Andie tu es magnifique reste comme tu es!!,neutral
0f50d798c2,"Une vidéo d'Andiiiie !!! Est-ce que tu pourrais nous faire une vidéo de type ""un seul produit par catégorie"", genre si tu devais choisir UN SEUL fdt, un seul blush, un seul mascara...","Une vidéo d'Andiiiie !!! Est-ce que tu pourrais nous faire une vidéo de type ""un seul produit par catégorie"", genre si tu devais choisir UN SEUL fdt, un seul blush, un seul mascara...",neutral
d7e466b368,Andi on veux ta routine Makeup !!! ❤❤❤,Andi on veux ta routine Makeup !!! ❤❤❤,neutral
da8c9138b8,Merciii ça va me faire éviter des achats inutiles 😂❤ tes la meilleure,Merciii ça va me faire éviter des achats inutiles 😂❤ tes la meilleure,neutral
6b88c58409,Quelqu'un pourrait me conseiller un bon eye liner ? car j'ai un soucis avec tout ceux que j'ai utilisé qui se disent waterproof et qui ne le sont pas. Je n'arrive pas à avoir un eyeliner qui tient vraiment sans disparaître en fin de journée.,Quelqu'un pourrait me conseiller un bon eye liner ? car j'ai un soucis avec tout ceux que j'ai utilisé qui se disent waterproof et qui ne le sont pas. Je n'arrive pas à avoir un eyeliner qui tient vraiment sans disparaître en fin de journée.,neutral
e70a8a2b4f,"J’adore ce genre de vidéo, elle est simple.merci de nous faire des vidéos assez souvent et vrm j’adore ce que tu fais,","J’adore ce genre de vidéo, elle est simple.merci de nous faire des vidéos assez souvent et vrm j’adore ce que tu fais,",negative
933ebae0ff,"Ouii, j'aime bien les vidéos make-up, merci !!!","Ouii, j'aime bien les vidéos make-up, merci !!!",neutral
a6e2ec6251,Trop cool cette vidéo! Les girls vous me recommandez quoi comme bronzer svp ? ✨,Trop cool cette vidéo! Les girls vous me recommandez quoi comme bronzer svp ? ✨,neutral
1963e31835,Suis-je la seule à trouver que les fonds de teint Charlotte Tilbury sont affreux pour la peau ? Ils marquent les zones de sécheresse et les pores... Mauvaise tenue également...,Suis-je la seule à trouver que les fonds de teint Charlotte Tilbury sont affreux pour la peau ? Ils marquent les zones de sécheresse et les pores... Mauvaise tenue également...,neutral
f2ccf51799,Trop contente que tu nous refasses des petites vidéos make up ❤ super vidéo !,Trop contente que tu nous refasses des petites vidéos make up ❤ super vidéo !,neutral
00649e31f1,La seule à nous faire un makeup de qualité et à être aussi belle avec des produits mal notés 😂🫶,La seule à nous faire un makeup de qualité et à être aussi belle avec des produits mal notés 😂🫶,neutral
488ded53e9,✨✨✨✨,✨✨✨✨,neutral
03d1005aa6,Ma safe place de tout youtube je peux le dire❤😊,Ma safe place de tout youtube je peux le dire❤😊,neutral
7033d4f5c8,Teste les produits de Huda beauty,Teste les produits de Huda beauty,neutral
c38e2e49e5,"Principe de vidéo vraiment cool☀️ Est ce que ça serait possible de faire une vidéo de l'inverse du coup?🥺 Les meilleurs produits Sephora selon toi, sans forcément aller vers des grandes marques onéreuses","Principe de vidéo vraiment cool☀️ Est ce que ça serait possible de faire une vidéo de l'inverse du coup?🥺 Les meilleurs produits Sephora selon toi, sans forcément aller vers des grandes marques onéreuses",neutral
640e169930,Coucou est ce que tu peux tester la marque Glam by mahja elle est bien 😊,Coucou est ce que tu peux tester la marque Glam by mahja elle est bien 😊,negative
9dba7ab756,La longueur de t’es cheveux Andie ! Incroyable comme ta personnes d’ailleurs continue comme ça ✨,La longueur de t’es cheveux Andie ! Incroyable comme ta personnes d’ailleurs continue comme ça ✨,negative
